"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"1195","1195","Cambridge St @ Hano St",,"42.354023","-71.136436",,,,
"1196","1196","N Beacon St @ Everett St",,"42.353863","-71.138893",,,,
"1197","1197","N Beacon St opp Saunders St",,"42.354374","-71.141739",,,,
"11971","11971","Arthur St @ Guest St - Stop & Shop",,"42.356899","-71.140564",,,,
"11972","11972","Guest St @ Life St",,"42.357098","-71.14563",,,,
"1199","1199","N Beacon St @ Life St",,"42.355522","-71.146271",,,,
"120","120","Rivermoor St @ Industrial Park",,"42.278461","-71.177803",,,,
"1200","1200","N Beacon St @ Market St",,"42.356201","-71.148926",,,,
"1201","1201","239 N Beacon",,"42.356472","-71.150002",,,,
"1202","1202","N Beacon St @ Vineland St",,"42.357201","-71.152794",,,,
"1203","1203","N Beacon St @ Birmingham Pkwy",,"42.358456","-71.15715",,,,
"1204","1204","Birmingham Pkwy @ Soldiers Field Rd",,"42.358974","-71.158409",,,,
"1206","1206","Hobart St @ Brooks St",,"42.355446","-71.162376",,,,
"1208","1208","Hobart St @ Falkland St",,"42.354763","-71.158516",,,,
"12081","12081","Faneuil St @ Donnybrook Rd",,"42.353905","-71.158539",,,,
"121","121","Columbia Rd @ JFK/UMASS Station",,"42.320685","-71.052391",,,,"place-jfkred"
"1210","1210","Faneuil St opp Garfield School",,"42.352688","-71.160988",,,,
"1211","1211","Faneuil St @ Brooks St",,"42.35247","-71.163063",,,,
"1212","1212","Faneuil St @ Brackett St",,"42.352055","-71.165024",,,,
"1213","1213","Faneuil  @ Bigelow",,"42.351269","-71.16748",,,,
"1214","1214","Faneuil St @ Oak Square",,"42.351208","-71.167351",,,,
"12144","12144","Huron Ave opp Park Ave",,"42.37899","-71.148529",,,,
"12145","12145","Huron Ave opp VFW Post 8818",,"42.380173","-71.15258",,,,
"12146","12146","Opp 700 Huron Ave",,"42.381275","-71.154594",,,,
"12147","12147","700 Huron Ave",,"42.381195","-71.154671",,,,
"12148","12148","Huron Ave @ VFW Post 8818",,"42.380062","-71.15258",,,,
"12149","12149","Huron Ave @ Park Ave",,"42.378887","-71.148476",,,,
"1215","1215","Columbus Ave @ Bray St",,"42.317257","-71.098114",,,,
"1216","1216","Columbus Ave @ Dimock St",,"42.319466","-71.098152",,,,
"1217","1217","Columbus Ave @ Academy Rd",,"42.320522","-71.098167",,,,
"1218","1218","Columbus Ave @ Ritchie St",,"42.322323","-71.098259",,,,
"1219","1219","Columbus Ave @ Centre St",,"42.325027","-71.098076",,,,
"122","122","Columbia Rd @ Dorchester Ave",,"42.320675","-71.056976",,,,
"1221","1221","Columbus Ave @ Cedar St",,"42.328026","-71.096909",,,,
"1222","1222","Columbus Ave @ Malcolm X Blvd",,"42.331203","-71.094467",,,,
"1224","1224","Tremont St opp Prentiss St",,"42.332718","-71.092339",,,,
"1226","1226","Tremont St @ Ruggles St",,"42.336377","-71.088961",,,,"place-rugg"
"1227","1227","Tremont St @ Melnea Cass Blvd",,"42.335739","-71.086845",,,,
"1228","1228","Tremont St @ Hammond St",,"42.337238","-71.084023",,,,
"12295","12295","Massachusetts Ave @ North Cambridge Carhouse Gate",,"42.396671","-71.129189",,,,
"123","123","Columbia Rd opp Pond St",,"42.320061","-71.059998",,,,
"1230","1230","Tremont St @ Northampton St",,"42.338757","-71.081161",,,,
"12301","12301","Massachusetts Ave @ Upland Rd",,"42.388321","-71.119637",,,,
"1231","1231","Tremont St @ Massachusetts Ave",,"42.339306","-71.080086",,,,
"1232","1232","Tremont St @ W Concord St",,"42.34042","-71.078156",,,,
"12323","12323","Park Ave @ Oakland Ave",,"42.417816","-71.180679",,,,
"1233","1233","Tremont St @ W Newton St",,"42.341248","-71.076653",,,,
"1234","1234","Tremont St @ W Brookline St",,"42.3419","-71.075409",,,,
"1235","1235","Tremont St @ W Dedham St",,"42.342678","-71.073944",,,,
"12352","12352","Lake St @ Pleasant St",,"42.405262","-71.164124",,,,
"1236","1236","Tremont St @ Waltham St",,"42.343887","-71.071648",,,,
"12360","12360","Park Ave @ Park Circle",,"42.415325","-71.180412",,,,
"1237","1237","Tremont St @ E Berkeley St",,"42.345158","-71.06987",,,,
"12376","12376","Winthrop St @ Orchard St",,"42.413071","-71.120842",,,,
"1238","1238","Tremont St @ Herald St",,"42.347378","-71.068604",,,,
"1239","1239","Tremont St @ Marginal St",,"42.348194","-71.067596",,,,
"124","124","Massachusetts Ave @ Columbia Rd",,"42.320637","-71.061569",,,,
"1240","1240","Charles St S @ Stuart St",,"42.350632","-71.066719",,,,
"1241","1241","Charles St S @ Park Plaza",,"42.351761","-71.067101",,,,
"1242","1242","Tremont St @ Charles St S",,"42.348789","-71.066483",,,,
"12432","12432","West Service Rd @ Spring St",,"42.408203","-71.169769",,,,
"1246","1246","Tremont St @ Union Pk",,"42.343685","-71.072266",,,,
"12465","12465","Wadsworth Rd @ Appleton St",,"42.417057","-71.199226",,,,
"12468","12468","Appleton St @ Virginia Rd",,"42.418827","-71.191994",,,,
"1247","1247","Tremont St @ Dartmouth St",,"42.342922","-71.073692",,,,
"1248","1248","Tremont St @ Pembroke St",,"42.341751","-71.075912",,,,
"1249","1249","Tremont St @ Rutland Sq",,"42.341022","-71.077309",,,,
"125","125","Massachusetts Ave @ Clapp St",,"42.323502","-71.063927",,,,
"1250","1250","Tremont St @ Worcester St",,"42.340202","-71.078789",,,,
"1251","1251","Tremont St @ Massachusetts Ave",,"42.33942","-71.080254",,,,
"1252","1252","Tremont St @ Northampton St",,"42.33897","-71.081131",,,,
"1253","1253","Tremont St @ Douglas Pk",,"42.337837","-71.083176",,,,
"1254","1254","Tremont St @ Burke St",,"42.336922","-71.084801",,,,
"1255","1255","Tremont St @ Columbus Ave",,"42.335804","-71.086952",,,,
"1257","1257","Tremont St @ Prentiss St",,"42.333084","-71.092377",,,,
"1258","1258","Tremont St @ Roxbury Crossing Station",,"42.331397","-71.095451",,,,"place-rcmnl"
"1259","1259","Malcolm X Blvd opp Madison Park HS",,"42.331047","-71.090019",,,,
"126","126","Massachusetts Ave @ Allstate Rd",,"42.324673","-71.064919",,,,
"1260","1260","Columbus Ave @ New Cedar St",,"42.328079","-71.097305",,,,
"1261","1261","Columbus Ave @ New Heath St",,"42.326168","-71.098091",,,,
"12610","12610","Somerville Ave @ Merriam St",,"42.378254","-71.09169",,,,
"12614","12614","Waterhouse St @ Massachusetts Ave",,"42.377678","-71.120323",,,,
"12615","12615","Somerville Ave @ Church St",,"42.381493","-71.100258",,,,
"12616","12616","Somerville Ave @ School St",,"42.382011","-71.101852",,,,
"12618","12618","Washington St opp Harris St",,"42.249249","-71.172157",,,,
"1262","1262","Columbus Ave @ Heath St",,"42.325043","-71.09848",,,,
"12636","12636","Broadway opp Clarendon Hill Busway",,"42.406471","-71.132584",,,,
"12637","12637","Broadway @ Sunnyside Ave",,"42.40741","-71.134567",,,,
"12638","12638","Broadway @ Silk St",,"42.40807","-71.135971",,,,
"12639","12639","Broadway opp Cleveland St",,"42.40884","-71.137589",,,,
"1264","1264","Columbus Ave @ Amory St",,"42.322456","-71.098663",,,,
"12640","12640","Broadway @ N Union St",,"42.409664","-71.139282",,,,
"12641","12641","Broadway opp Harlow St",,"42.410679","-71.141396",,,,
"12642","12642","Broadway @ Tufts St",,"42.411552","-71.143417",,,,
"12643","12643","Broadway @ Allen St",,"42.412437","-71.145569",,,,
"12645","12645","Broadway @ Massachusetts Ave",,"42.414356","-71.150284",,,,
"12648","12648","Broadway @ Allen St",,"42.412327","-71.145561",,,,
"12649","12649","Broadway @ Tufts St",,"42.411438","-71.14341",,,,
"1265","1265","Columbus Ave @ Dimock St",,"42.319672","-71.098541",,,,
"12650","12650","Broadway @ Harlow St",,"42.410568","-71.141396",,,,
"12651","12651","Broadway @ Oxford St",,"42.409554","-71.13929",,,,
"12652","12652","Broadway @ Cleveland St",,"42.4086","-71.137314",,,,
"12653","12653","Broadway opp Silk St",,"42.407948","-71.135956",,,,
"12654","12654","Broadway opp Sunnyside Ave",,"42.407299","-71.13456",,,,
"1266","1266","Columbus Ave @ W Walnut Pk",,"42.317074","-71.098465",,,,
"1267","1267","Columbus Ave @ Washington St",,"42.31591","-71.098396",,,,
"1268","1268","Washington St @ Shepard St",,"42.348236","-71.149879",,,,
"1269","1269","Washington St @ Snow St",,"42.346893","-71.148216",,,,
"127","127","Massachusetts Ave @ Newmarket SQ",,"42.326683","-71.066605",,,,
"1270","1270","Washington St @ Monastary Rd",,"42.346127","-71.146378",,,,
"1272","1272","Washington St @ Euston St",,"42.344646","-71.144684",,,,
"1273","1273","Washington St @ Commonwealth Ave",,"42.343884","-71.143265",,,,
"1274","1274","Washington St @ Corey St",,"42.342407","-71.140564",,,,
"1275","1275","Wahington St @ Evans Rd",,"42.341057","-71.137947",,,,
"12759","12759","Washington St @ Myrtle St - Cobble Hill Apt",,"42.381748","-71.083809",,,,
"1276","1276","Washington St @ Beacon St",,"42.339489","-71.135704",,,,
"12767","12767","Springfield St opp Houghton St",,"42.375298","-71.10006",,,,
"1278","1278","Washington St @ Winthrop Path",,"42.338322","-71.131599",,,,
"12783","12783","Gordon Ave @ Summer St",,"42.256332","-71.125999",,,,
"12789","12789","West St @ Lodge Hill Rd",,"42.26479","-71.12764",,,,
"1279","1279","Washington St @ Gardner Rd",,"42.338425","-71.129158",,,,
"128","128","1010 Massachusetts Ave opp Magazine St",,"42.327999","-71.067741",,,,
"1280","1280","Washington St @ Gardner Path",,"42.336994","-71.12648",,,,
"1281","1281","Washington St @ Greenough Circle",,"42.335144","-71.124664",,,,
"12812","12812","West St opp Lodge Hill Rd",,"42.264683","-71.12767",,,,
"12817","12817","Gordon Ave @ River St",,"42.255695","-71.125679",,,,
"12819","12819","Hyde Park Ave opp B St",,"42.250874","-71.125908",,,,
"1282","1282","Washington St @ Cypress St",,"42.334541","-71.122879",,,,
"12821","12821","Main St opp Schraffts Bldg",,"42.383732","-71.072327",,,,
"12826","12826","Main St @ Union St",,"42.374619","-71.06385",,,,
"12829","12829","Chelsea St @ Warren St",,"42.371872","-71.06086",,,,
"1283","1283","Washington St @ Harvard St",,"42.332928","-71.118874",,,,
"12835","12835","Chelsea St @ Warren St",,"42.371643","-71.06102",,,,
"12836","12836","Chelsea St @ Warren St",,"42.372162","-71.060234",,,,
"12837","12837","Chelsea St @ Constitution Rd",,"42.375217","-71.056297",,,,
"12838","12838","Chelsea St @ Fifth St",,"42.375568","-71.055832",,,,
"1285","1285","Washington St @ Station St",,"42.332188","-71.118156",,,,
"12853","12853","Thirteenth St @ Second Ave",,"42.377083","-71.051155",,,,
"12855","12855","First Ave @ Ninth St",,"42.376102","-71.052612",,,,
"12856","12856","First Ave @ Fifth St",,"42.374603","-71.055077",,,,
"12859","12859","First Ave @ Eighth St",,"42.37537","-71.053604",,,,
"1286","1286","Washington St @ Harvard St",,"42.333035","-71.118828",,,,
"12860","12860","First Ave @ Ninth St",,"42.376213","-71.052254",,,,
"12862","12862","Thirteenth St @ Fifth Ave",,"42.378601","-71.052284",,,,
"12866","12866","Bunker Hill St @ Baldwin St",,"42.382526","-71.069733",,,,
"1287","1287","Washington St @ School St",,"42.334743","-71.123207",,,,
"12879","12879","Middlesex Ave @ Foley St - Mall Parking Entrance",,"42.392521","-71.082909",,,,
"1288","1288","Washington St opp Greenough St",,"42.335255","-71.124649",,,,
"12880","12880","Middlesex Ave @ Fellsway W",,"42.396259","-71.083946",,,,
"12888","12888","Mystic Ave opp Union St",,"42.414383","-71.109879",,,,
"1289","1289","Washington St @ Griggs Rd",,"42.337418","-71.126747",,,,
"12891","12891","Pearl St @ High St",,"42.355339","-71.054123",,,,
"129","129","Rivermoor St @ Charles Park Rd",,"42.27887","-71.175659",,,,
"1290","1290","Washington St opp Gardner Rd",,"42.33852","-71.128914",,,,
"1291","1291","Washington St @ Fairbank St",,"42.338379","-71.131332",,,,
"1292","1292","Washington St @ Beacon St",,"42.339214","-71.135063",,,,
"1293","1293","Washington St @ Bartlett St",,"42.341259","-71.138161",,,,
"12932","12932","Columbia Rd @ Bird St",,"42.314507","-71.067207",,,,
"1294","1294","Washington St @ Corey Rd",,"42.342384","-71.140297",,,,
"12940","12940","Boston St @ Fr Songin Way",,"42.328041","-71.057831",,,,
"1295","1295","Washington St @ Commonwealth Ave",,"42.343601","-71.142525",,,,
"1296","1296","Washington St opp Euston Rd",,"42.344608","-71.144417",,,,
"1298","1298","Washington St @ Monastery Rd",,"42.346069","-71.146118",,,,
"1299","1299","Washington St opp Snow St",,"42.347008","-71.148209",,,,
"13","13","Andrew Sta - Red Line",,"42.330154","-71.057655",,,,"place-andrw"
"1300","1300","Washington St opp Shepard St",,"42.348145","-71.149635",,,,
"1301","1301","7 Winship St",,"42.348827","-71.150757",,,,
"1302","1302","Harvard Ave @ Commonwealth Ave",,"42.350563","-71.13118",,,,
"1304","1304","Harvard St @ Coolidge St",,"42.345901","-71.127808",,,,
"1306","1306","Harvard St @ Williams St",,"42.344471","-71.125404",,,,
"1307","1307","322 Harvard St",,"42.343262","-71.123154",,,,
"1308","1308","Harvard St @ Beacon St",,"42.34227","-71.121475",,,,
"1309","1309","Harvard St @ Marion St",,"42.339832","-71.120956",,,,
"13093","13093","Adams St @ Grenwold Rd",,"42.253029","-71.017746",,,,
"131","131","Massachusetts Ave @ Shirley St",,"42.326885","-71.067101",,,,
"1310","1310","Harvard St @ Auburn St",,"42.337353","-71.121552",,,,
"1311","1311","Harvard St @ School St",,"42.336002","-71.120644",,,,
"1312","1312","Harvard St @ Pierce St",,"42.334457","-71.119179",,,,
"13121","13121","Dewar Ave @ Dorchester Ave",,"42.309982","-71.057762",,,,
"1313","1313","Harvard St @ Washington St",,"42.332989","-71.118774",,,,
"1314","1314","Huntington Ave @ Jamaicaway",,"42.331764","-71.112526",,,,
"1315","1315","Huntington Ave @ Parker Hill Ave",,"42.333057","-71.109673",,,,
"1316","1316","Huntington Ave @ Mission St",,"42.333138","-71.10714",,,,
"1317","1317","Huntington Ave opp Fenwood Rd",,"42.334229","-71.104609",,,,"place-brmnl"
"1319","1319","Tremont St opp Wigglesworth St",,"42.333565","-71.103134",,,,
"1320","1320","Tremont St @ Whitney St",,"42.333202","-71.102158",,,,
"1322","1322","Tremont St @ Parker St",,"42.331707","-71.096992",,,,
"1323","1323","Tremont St @ Columbus Ave",,"42.331397","-71.095451",,,,"place-rcmnl"
"13245","13245","Sea St @ Moffat St",,"42.262093","-70.986519",,,,
"1325","1325","Humboldt Ave @ Seaver St",,"42.310047","-71.091904",,,,
"1326","1326","Humboldt Ave @ Hutchings St",,"42.31126","-71.090935",,,,
"1327","1327","Humboldt Ave @ Homestead St",,"42.311798","-71.090515",,,,
"1328","1328","Humboldt Ave @ Crawford St",,"42.31337","-71.089241",,,,
"133","133","Massachusetts Ave opp Clapp St",,"42.323563","-71.06427",,,,
"1330","1330","Humboldt Ave @ Waumbeck St",,"42.31451","-71.088333",,,,
"1331","1331","Humboldt Ave @ Wyoming St",,"42.315731","-71.087349",,,,
"1332","1332","Humboldt Ave @ Townsend St",,"42.316948","-71.086502",,,,
"13321","13321","Townsend St @ Warren St",,"42.316471","-71.083458",,,,
"1334","1334","Humboldt Ave @ Humboldt Ct",,"42.31855","-71.08609",,,,
"1335","1335","Humboldt Ave @ ML King Blvd",,"42.319252","-71.085953",,,,
"1337","1337","Humboldt Ave @ Walnut Ave",,"42.320534","-71.085945",,,,
"13378","13378","Adams St  @ Galivan Blvd",,"42.28265","-71.055405",,,,
"1338","1338","Walnut Ave @ Rockland St",,"42.322376","-71.084854",,,,
"1339","1339","Walnut Ave @ Richards St",,"42.323429","-71.084099",,,,
"134","134","Massachusetts Ave @ Columbia Rd",,"42.32053","-71.061607",,,,
"1340","1340","Walnut Ave @ Circuit St",,"42.324036","-71.083237",,,,
"13400","13400","Bryant Ave @ Upton St",,"42.250381","-71.038383",,,,
"13402","13402","Quarry St @ Common St",,"42.25021","-71.025375",,,,
"13403","13403","Opp. 254 Quarry St",,"42.248135","-71.019722",,,,
"13404","13404","Opp 150 Quarry St",,"42.246361","-71.016357",,,,
"13406","13406","Granite St @ Packards Lane",,"42.244438","-71.010307",,,,
"13407","13407","125 Granite St",,"42.246281","-71.005943",,,,
"1341","1341","Walnut Ave @ Rockland St",,"42.322369","-71.084999",,,,
"1342","1342","Walnut Ave @ Humboldt Ave",,"42.320709","-71.086075",,,,
"1344","1344","Humboldt Ave @ ML King Blvd",,"42.319195","-71.086082",,,,
"1345","1345","Humboldt Ave @ Munroe St",,"42.318092","-71.086319",,,,
"1346","1346","Humboldt Ave @ Townsend St",,"42.317146","-71.086548",,,,
"13482","13482","Fontbonne Academy",,"42.260113","-71.059372",,,,
"135","135","Columbia Rd @ Pond St",,"42.319962","-71.059929",,,,
"1350","1350","Humboldt Ave @ Waumbeck St",,"42.314713","-71.088318",,,,
"1351","1351","Humboldt Ave @ Crawford St",,"42.313156","-71.089561",,,,
"1352","1352","Humboldt Ave @ Homestead St",,"42.312004","-71.0905",,,,
"1353","1353","Humboldt Ave @ Hutchings St",,"42.311253","-71.091087",,,,
"1354","1354","Humboldt Ave @ Seaver St",,"42.310043","-71.092056",,,,
"1357","1357","Tremont St opp Roxbury Crossing Sta",,"42.331397","-71.095451",,,,"place-rcmnl"
"1359","1359","Tremont St @ Parker St",,"42.33181","-71.097046",,,,
"13590","13590","Tremont St @ Tobin Community Center",,"42.332039","-71.098213",,,,
"136","136","Columbia Rd @ Dorchester Ave",,"42.320732","-71.056549",,,,
"1360","1360","Tremont St @ Mission Church",,"42.332485","-71.099876",,,,
"1361","1361","Tremont St @ Worthington St",,"42.33345","-71.102509",,,,
"13618","13618","Washington St @ School St",,"42.247581","-71.17392",,,,
"1362","1362","Tremont St @ Huntington Ave",,"42.334045","-71.104294",,,,
"1363","1363","Huntington Ave @ Fenwood Rd",,"42.333912","-71.105591",,,,
"1365","1365","835 Huntington Ave opp Parker Hill Ave",,"42.333336","-71.109573",,,,
"1366","1366","Huntington Ave @ Riverway",,"42.33205","-71.112617",,,,
